streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/omitted,sum/sender
5,46.000006,47.000009,1.0000029802322388,137088,1096700.7315771235,false,false,46.000006,47.000009,1.0000029802322388,137088,1096700.7315771235,false,false
5,47.000009,48.000008,0.9999989867210388,137313,1098505.1130921198,false,false,47.000009,48.000008,0.9999989867210388,137313,1098505.1130921198,false,false
5,48.000008,49.000009,1.0000009536743164,137397,1099174.9517450794,false,false,48.000008,49.000009,1.0000009536743164,137397,1099174.9517450794,false,false
5,49.000009,50.000011,1.0000020265579224,137398,1099181.772444471,false,false,49.000009,50.000011,1.0000020265579224,137398,1099181.772444471,false,false
5,50.000011,51.000005,0.9999939799308777,137393,1099150.61696269,false,false,50.000011,51.000005,0.9999939799308777,137393,1099150.61696269,false,false
5,51.000005,52.000009,1.0000040531158447,137502,1100011.5415257916,false,false,51.000005,52.000009,1.0000040531158447,137502,1100011.5415257916,false,false
5,52.000009,53.000007,0.9999979734420776,137669,1101354.231958144,false,false,52.000009,53.000007,0.9999979734420776,137669,1101354.231958144,false,false
5,53.000007,54.000005,0.9999979734420776,137621,1100970.2311799442,false,false,53.000007,54.000005,0.9999979734420776,137621,1100970.2311799442,false,false
5,54.000005,55.000008,1.0000029802322388,137184,1097468.729288312,false,false,54.000005,55.000008,1.0000029802322388,137184,1097468.729288312,false,false
5,55.000008,56.000008,1,137189,1097512,false,false,55.000008,56.000008,1,137189,1097512,false,false
5,56.000008,57.000007,0.9999989867210388,137199,1097593.1121680085,false,false,56.000008,57.000007,0.9999989867210388,137199,1097593.1121680085,false,false
5,57.000007,58.000009,1.0000020265579224,137352,1098813.7731902427,false,false,57.000007,58.000009,1.0000020265579224,137352,1098813.7731902427,false,false
5,58.000009,59.000005,0.9999960064888,137521,1100172.3935507755,false,false,58.000009,59.000005,0.9999960064888,137521,1100172.3935507755,false,false
5,59.000005,60.000005,1,136421,1091368,false,false,59.000005,60.000005,1,136421,1091368,false,false
5,60.000005,61.000006,1.0000009536743164,137297,1098374.9525080181,false,false,60.000005,61.000006,1.0000009536743164,137297,1098374.9525080181,false,false
5,61.000006,62.00001,1.0000040531158447,136626,1093003.5699299125,false,false,61.000006,62.00001,1.0000040531158447,136626,1093003.5699299125,false,false
5,62.00001,63.000007,0.9999970197677612,137316,1098531.2738783178,false,false,62.00001,63.000007,0.9999970197677612,137316,1098531.2738783178,false,false
5,63.000007,64.00001,1.0000029802322388,137283,1098260.726927975,false,false,63.000007,64.00001,1.0000029802322388,137283,1098260.726927975,false,false
5,64.00001,65.000008,0.9999979734420776,136518,1092146.213297561,false,false,64.00001,65.000008,0.9999979734420776,136518,1092146.213297561,false,false
5,65.000008,66.000008,1,137292,1098336,false,false,65.000008,66.000008,1,137292,1098336,false,false
