streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
5,48.00014,49.000116,0.9999759793281555,275859700,2206930611.956013,0,166440,220,57,1500,false,true,48.00014,49.000116,0.9999759793281555,275859700,2206930611.956013,0,false,true
5,49.000116,50.000123,1.0000070333480835,266530300,2132227403.3024795,0,166440,184,43,1500,false,true,49.000116,50.000123,1.0000070333480835,266530300,2132227403.3024795,0,false,true
5,50.000123,51.000086,0.9999629855155945,283434180,2267557372.467002,0,166440,179,47,1500,false,true,50.000123,51.000086,0.9999629855155945,283434180,2267557372.467002,0,false,true
5,51.000086,52.000063,0.9999769926071167,299473740,2395845042.1481724,0,166440,274,37,1500,false,true,51.000086,52.000063,0.9999769926071167,299473740,2395845042.1481724,0,false,true
5,52.000063,53.000059,0.9999960064888,276561960,2212504515.6615634,0,166440,213,19,1500,false,true,52.000063,53.000059,0.9999960064888,276561960,2212504515.6615634,0,false,true
5,53.000059,54.000177,1.0001180171966553,291843780,2334474731.836486,0,166440,542,558,1500,false,true,53.000059,54.000177,1.0001180171966553,291843780,2334474731.836486,0,false,true
5,54.000177,55.000063,0.9998859763145447,298629860,2389311318.0821877,0,166440,303,43,1500,false,true,54.000177,55.000063,0.9998859763145447,298629860,2389311318.0821877,0,false,true
5,55.000063,56.000014,0.9999510049819946,278130000,2225149021.216359,0,166440,264,86,1500,false,true,55.000063,56.000014,0.9999510049819946,278130000,2225149021.216359,0,false,true
5,56.000014,57.000063,1.0000489950180054,259246360,2073869270.7377393,0,166440,200,59,1500,false,true,56.000014,57.000063,1.0000489950180054,259246360,2073869270.7377393,0,false,true
5,57.000063,58.000063,1,288846400,2310771200,0,166440,169,32,1500,false,true,57.000063,58.000063,1,288846400,2310771200,0,false,true
5,58.000063,59.000042,0.9999790191650391,287747020,2302024458.3952374,0,166440,191,49,1500,false,true,58.000063,59.000042,0.9999790191650391,287747020,2302024458.3952374,0,false,true
5,59.000042,60.00006,1.0000180006027222,289592460,2316697978.04007,0,166440,208,90,1500,false,true,59.000042,60.00006,1.0000180006027222,289592460,2316697978.04007,0,false,true
5,60.00006,61.000052,0.9999920129776001,285251880,2282033266.650818,0,166440,207,68,1500,false,true,60.00006,61.000052,0.9999920129776001,285251880,2282033266.650818,0,false,true
5,61.000052,62.000061,1.0000089406967163,256389140,2051094781.7836196,0,166440,160,28,1500,false,true,61.000052,62.000061,1.0000089406967163,256389140,2051094781.7836196,0,false,true
5,62.000061,63.000051,0.9999899864196777,270031380,2160272672.0639195,0,166440,191,41,1500,false,true,62.000061,63.000051,0.9999899864196777,270031380,2160272672.0639195,0,false,true
5,63.000051,64.000076,1.0000250339508057,304445040,2435499349.829089,0,166440,284,89,1500,false,true,63.000051,64.000076,1.0000250339508057,304445040,2435499349.829089,0,false,true
5,64.000076,65.000063,0.999987006187439,308045400,2464395221.8895893,0,166440,170,48,1500,false,true,64.000076,65.000063,0.999987006187439,308045400,2464395221.8895893,0,false,true
5,65.000063,66.000045,0.9999819993972778,304265460,2434167496.4820633,0,166440,206,39,1500,false,true,65.000063,66.000045,0.9999819993972778,304265460,2434167496.4820633,0,false,true
5,66.000045,67.000075,1.0000300407409668,306648180,2453111746.705455,0,166440,266,77,1500,false,true,66.000045,67.000075,1.0000300407409668,306648180,2453111746.705455,0,false,true
5,67.000075,68.000004,0.9999290108680725,310194520,2481732336.024211,0,166440,220,51,1500,false,true,67.000075,68.000004,0.9999290108680725,310194520,2481732336.024211,0,false,true
